affiliation_no,school_code,name,address,district,state,country,pincode,pincode_source,level,affiliated_from,affiliated_to,school_type,medium,gender,year_founded,managing_trust,website,source_url,captured_on
3420184,68134,"EKLAVYA MODEL RESIDENTIAL SCHOOL, NOAMUNDI","BLOCK - NOAMUNDI, VILLAGE - MAHUDI , PANCHAYAT - MAHUDI , P.O.- NOAMUNDI, P.S.- NOAMUNDI",WEST SINGHBHUM,JHARKHAND,India,833217,board,Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2024,NATIONAL EDUCATION SOCIETY FOR TRIBAL SOCIETY,https://emrs.jharkhand.gov.in/Noamundi#,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420184,2026-08-25
3420185,68135,EKLAVYA MODEL RESIDENTIAL SCHOOL GOILKERA,"C/O EMRS TANTNAGAR , VILL-SILPUNJI , PO - KHERIATANGAR , PS - TANTNAGAR, BLOCK - TANTNAGAR",WEST SINGHBHUM,JHARKHAND,India,833204,board,Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2024,NATIONAL EDUCATION SOCIETY FOR TRIBAL STUDENTS,http://emrs.jharkhand.gov.in/Goilkera,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420185,2026-08-25
3420186,68136,EKLAVYA MODEL RESIDENTIAL SCHOOL MANOHARPUR,"C/O EMRS NOAMUNDI, VIILAGE- MAHUDI, PO - NOAMUNDI PS - NOAMUNDI, BLOCK - NOAMUNDI",WEST SINGHBHUM,JHARKHAND,India,833217,board,Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2024,NATIONNAL EDUCATION SOCIETY FOR TRIBAL STUDENTS (NESTS),http://emrs.jharkhand.gov.in/Manoharpur,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420186,2026-08-25
3420187,68137,EKLAVYA MODEL RESIDENTIAL SCHOOL HATGAMHARIA,"VILLAGE SIALJORA, PANCHAYAT JAIPUR, BLOCK HATGAMHARIA",WEST SINGHBHUM,JHARKHAND,India,833214,board,Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2024,National Education Society for Tribal Students (NESTS),https://emrs.jharkhand.gov.in/HatGamharia,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420187,2026-08-25
3420188,68138,EKLAVYA MODEL RESIDENTIAL SCHOOL GUDRI,"BLOCK GUDRI, VILLAGE KANSKEL , PANCHAYAT BIRKEL",WEST SINGHBHUM,JHARKHAND,India,833105,board,Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2024,NATIONAL EDUCATION SOCIETY FOR TRIBAL STUDENTS,https://emrs.jharkhand.gov.in/Gudri,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420188,2026-08-25
3420189,68139,EKLAVYA MODEL RESIDENTIAL SCHOOL CHARU,"AT- EMRS CHARU, VILL- RAJACHAK POST- PELTOL, PS- RAJPUR",CHATRA,JHARKHAND,India,825408,board,Secondary Level,2025-04-01,2030-03-31T00:00:00.000Z,EMRS,,,2024,NATIONAL EDUCATION SOCIETY FOR TRIBAL STUDENTS,https://emrs.jharkhand.gov.in/Charu,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420189,2026-08-25
3420190,68140,EKLAVYA MODEL RESIDENTIAL SCHOOL,"EMRS BHOGNADIH, P.O-BARHAIT, DIST-SAHIBGANJ",SAHEBGANJ,JHARKHAND,India,816102,board,Senior Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2007,"SEWA,DUMKA",http://www.emrsbhognadih.org,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420190,2026-08-25
3420191,68141,"EKLAVYA MODEL RESIDENTIAL SCHOOL(EMRS), TORPA, KHUNTI","VILLAGE-SARIDKEL, NEAR SIRB POLICE CAMP, TORPA",KHUNTI,JHARKHAND,India,835210,board,Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2024,NATIONAL EDUCATION SOCIETY FOR TRIBAL STUDENTS,https://emrs.jharkhand.gov.in/torpa#,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420191,2026-08-25
3420192,68142,EKLAVYA MODEL RESIDENTIAL SCHOOL TANTNAGAR,"VILL-SILPUNJI PO- KHERIATANGAR, PS-TANTNAGAR, BLOCK - TANTNAGAR",WEST SINGHBHUM,JHARKHAND,India,833204,board,Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2024,NATIONAL EDUCATION SOCIETY FOR TRIBAL STUDENTS,http://emrs.jharkhand.gov.in/Tantnagar,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420192,2026-08-25
3420193,68143,"EKLAVYA MODEL RESIDENTIAL SCHOOL, PHITKORIA KATHIKUND","VILLAGE PHITKORIA ,POST OFFICE KATHIKUND, PS KATHIKUND, PANCHAYAT PIPRA,814103, BLOCK KATHIKUND, DISTRICT DUMKA",DUMKA,JHARKHAND,India,814103,board,Middle Class,,,,,,,,https://emrs.jharkhand.gov.in/phitkoria,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420193,2026-08-25
3420194,68144,EKLAVYA MODEL RESIDENTIAL SCHOOL KAIRO,"VILL-TATI (KAIRO), P.O-TATI, P.S- KAIRO",LOHARDAGA,JHARKHAND,India,835325,board,Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2024,NATIONAL EDUCATION SOCIETY FOR TRIBAL STUDENTS,https://emrs.jharkhand.gov.in/Kairo,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420194,2026-08-25
3420195,68145,"EKLAVYA MODEL +2 GIRLS RESIDENTIAL SCHOOL, TASARIA, GODDA","AT- TASARIA, PO- GHATIYARI, PS- SUNDARPAHARI, BLOCK- SUNDARPAHARI",GODDA,JHARKHAND,India,814156,board,Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,GOVT,,,2017,ASRA EDUCATIONAL TRUST,https://emrsgodda.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420195,2026-08-25
3420196,68146,EKLAVYA MODEL RESIDENTIAL SCHOOL KUMARDUNGI,"VILLAGE-GANDKIDA, PO- KUMARDUNGI, POLICE STATION- KUMARDUNGI, SUB DISTRICT -KUMARDUNGI",WEST SINGHBHUM,JHARKHAND,India,833214,board,Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2024,NATIONAL EDUCATION SOCIETY FOR TRIBAL STUDENTS,https://emrs.jharkhand.gov.in/Kumardungi,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420196,2026-08-25
3420197,68147,EKLAVYA MODEL RESIDENTIAL SCHOOL SONUA,"BLOCK- SONUA, VILLAGE- LOTA, SUB DIVISION- CHAKRADHARPUR",WEST SINGHBHUM,JHARKHAND,India,833102,board,Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2024,NATIONAL EDUCATION SOCIETY FOR TRIBAL AFFAIRS,https://emrs.jharkhand.gov.in/sonua,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420197,2026-08-25
3420198,68148,EKLAVYA MODEL RESIDENTIAL SCHOOL MANJHARI,"VILLAGE- ROLADIH , POST OFFICE- BIRUA TONTO, POLICE STATION- MANJHARI, BLOCK MANJHARI",WEST SINGHBHUM,JHARKHAND,India,833204,board,Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2024,NATIONAL EDUCATION SOCIETY FOR TRIBAL STUDENTS NEW DELHI,https://emrs.jharkhand.gov.in/Manjhari,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420198,2026-08-25
3420199,68149,EKLAVYA MODEL RESIDENTIAL SCHOOL (EMRS) KARRA,"VILLAGE KUDDA, POST KARRA , POLICE STATION KARRA DISTRICT KHUNTI, PIN CODE 835209 JHARKHAND",KHUNTI,JHARKHAND,India,835209,board,Secondary Level,,,,,,,,https://emrs.jharkhand.gov.in/Karra,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420199,2026-08-25
3420200,68150,EKLAVYA MODEL RESIDENTIAL SCHOOL POTKA,"VILLAGE - MANGLASAI, POST OFFICE - KHAIRPAL, POLICE STATION - KOWALI",EAST SINGHBHUM,JHARKHAND,India,831002,board,Senior Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2024,NESTS,https://emrs.jharkhand.gov.in/potka,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420200,2026-08-25
3420201,68151,"EKLAVYA MODEL RESIDENTIAL SCHOOL, MAJHGAON","C/O EMRS MANJHARI , VILLAGE - ROLADIH , BLOCK - MANJHARI , PANCHAYAT - ROLADIH",WEST SINGHBHUM,JHARKHAND,India,833204,board,Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2024,NATIONAL EDUCATION SOCIETY FOR TRIBAL STUDENTS,https://emrs.jharkhand.gov.in/Majhgaon,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420201,2026-08-25
3420202,68152,EKLAVYA MODEL RESIDENTIAL SCHOOL TONTO,"VILL HESSASURNIYA, PANCHAYAT NIMDIH, PO PURNAPANI",WEST SINGHBHUM,JHARKHAND,India,833215,board,Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2024,NATIONAL EDUCATION SOCIETY FOR TRIBAL STUDENTS(NESTS),https://emrs.jharkhand.gov.in/Tonto,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420202,2026-08-25
3420203,68153,EKLAVYA MODEL RESIDENTIAL SCHOOL (EMRS) MASALIA,"VILLAGE PHITKORIA, PO KATHIKUND, PS KATHIKUND, PANCHAYAT PIPRA , BLOCK KATHIKUND, DISTRICT DUMKA",DUMKA,JHARKHAND,India,814103,board,Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2020,NATIONAL EDUCATION SOCIETY FOR TRIBAL STUDENTS,https://emrs.jharkhand.gov.in/Masalia#,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420203,2026-08-25
3420204,68154,EMRS SENHA,"VILLAGE MERHO, POST KORAMBE, BLOCK SENHA, LOHARDAGA",LOHARDAGA,JHARKHAND,India,835302,board,Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2024,NATIONAL EDUCATION SOCIETY FOR TRIBAL STUDENTS,https://emrs.jharkhand.gov.in/Senha#,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420204,2026-08-25
3420205,68155,EKLAVYA MODEL RESIDENTIAL SCHOOL (EMRS) BHANDARIA,"VILL - BHANDARIA, POST - BHANDARIA, P.S - BHANDARIA, BLOCK- BHANDARIA, DISTRICT- GARHWA, JHARKHAND",GARHWA,JHARKHAND,India,822125,board,Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2018,NATIONAL EDUCATION SOCIETY FOR TRIBAL STUDENTS (NESTS),https://emrs.jharkhand.gov.in/Bhandaria,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420205,2026-08-25
3420206,68156,"EKLAVYA MODEL RESIDENTIAL SCHOOL ONEGARA PESHRAR, LOHARDAGA","EKLAVYA MODEL RESIDENTIAL SCHOOL PESHRAR, VILL- ONEGARA, BLOCK- PESHRAR, POST- PESHRAR, DISTT- LOHARDAGA",LOHARDAGA,JHARKHAND,India,835302,board,Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2024,NATIONAL EDUCATION SOCIETY FOR TRIBAL STUDENTS,http://www.emrs.jharkhand.gov.in/peshrar,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420206,2026-08-25
3420207,68157,EKLAVYA MODEL RESIDENTIAL SCHOOL PURNA PANI BAHARAGORA,"VILL-PURNA PANI , P.O+P.S- BAHARAGORA , DIST-EAST SINGHBHUM JHARKHAND",EAST SINGHBHUM,JHARKHAND,India,832101,board,Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2024,National education society,https://emrs.jharkhand.gov.in/Purnapani,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420207,2026-08-25
3420208,68158,EKLAVYA MODEL RESIDENTIAL SCHOOL KISKO LOHARDAGA,"EKLAVYA MODEL RESIDENTIAL SCHOOL KISKO L, VILL- KHARKI, POST OFFICE- KISKO",LOHARDAGA,JHARKHAND,India,835302,board,Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2024,NATIONAL EDUCATION SOCIETY FOR TRIBAL STUDENTS,http://www.emrs.jharkhand.gov.in/kisko,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420208,2026-08-25
3420209,68159,EKLAVYA MODEL RESIDENTIAL SCHOOL KHUNTI,"VILL- REWA, BLOCK- KHUNTI, DIST. KHUNTI",KHUNTI,JHARKHAND,India,835210,board,Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2024,NATIONAL EDUCATION SOCIETY FOR TRIBAL STUDENTS,http://www.emrs.jharkhand.gov.in/Khunti,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420209,2026-08-25
3420210,68160,EKLAVYA MODEL RESIDENTIAL SCHOOL MURHU,"VILL- GAMHARIA, BLOCK- MURHU, DIST. KHUNTI",KHUNTI,JHARKHAND,India,835210,board,Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2024,NATIONAL EDUCATION SOCIETY FOR TRIBAL STUDENTS,http://www.emrs.jharkhand.gov.in/Murhu,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420210,2026-08-25
3420211,68161,"EKLAVYA MODEL RESIDENTIAL SCHOOL, GARJA","VILLAGE GARJA, VILLAGE GARJA, VILLAGE GARJA",SIMDEGA,JHARKHAND,India,835223,board,Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2014,National Education Society for Tribal Students,https://emrs.jharkhand.gov.in/Garja,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420211,2026-08-25
3420212,68162,EKLAVYA MODEL RESIDENTIAL SCHOOL BERO,"AT LAMKANA , HANTHU , PO - BERO, PS - BERO",RANCHI,JHARKHAND,India,825202,board,Senior Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2021,National Education Society For Tribal Students (NESTS),https://emrs.jharkhand.gov.in/bero,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420212,2026-08-25
3420213,68163,"EKLAVYA MODEL RESIDENTIAL SCHOOL (EMRS),ANGARA","VILLAGE - BENTI, PANCHAYAT -BISA, BLOCK- ANGARA, DISTRICT -RANCHI",RANCHI,JHARKHAND,India,835103,board,Senior Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2024,NESTS,https://emrs.jharkhand.gov.in/Angara,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420213,2026-08-25
3420214,68164,"EKLAVYA MODEL RESIDENTIAL SCHOOL, CHOUKUNDA, FATEHPUR","VILLAGE- CHOUKUNDA, BLOCK- FATEHPUR, JAMTARA",JAMTARA,JHARKHAND,India,814166,board,Secondary Level,2025-04-01,2030-03-31T00:00:00.000Z,EMRS,,,2019,National Education Society for Tribal Students,http://www.emrschoukunda.org,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420214,2026-08-25
3420215,68165,EKLAVYA MODEL RESIDENTIAL SCHOOL LAPUNG,"EKLAVYA MODEL RESIDENTIAL SCHOOL, LETE, LAPUNG",RANCHI,JHARKHAND,India,835234,board,Senior Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2024,National Education Society for Tribal Students,https://emrs.jharkhand.gov.in/Lete,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420215,2026-08-25
3420216,68166,EKLAVYA MODEL RESIDENTIAL SCHOOL,"VILLAGE -BANSIKHURD, BLOCK -MANATU, DIST - PALAMU, JHARKHAND",PALAMU,JHARKHAND,India,822123,board,Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2014,NATIONAL EDUCATION SOCIETY FOR TRIBAL STUDENTS,http://emrs.jharkhand.gov.in/manatu,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420216,2026-08-25
3420217,68167,EKLAVYA MODEL RESIDENTIAL SCHOOL BANSJOR,"VILLAGE- KULAMARA, GRAM PANCHAYAT- TARGA, BLOCK- BANSJORE",SIMDEGA,JHARKHAND,India,835226,board,Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2024,National Education Society for Tribal Students,https://emrs.jharkhand.gov.in/Bansjor#,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420217,2026-08-25
3420218,68168,EKLAVYA MODEL RESIDENTIAL SCHOOL PALGANJ,"AT - PALGANJ, PO - PALGANJ, PS + BLOCK - PIRTAND",GIRIDIH,JHARKHAND,India,825108,board,Senior Secondary Level,2025-04-01,2030-03-31T00:00:00.000Z,EMRS,,,2024,NATIONAL EDUCATION SOCIETY FOR TRIBAL STUDENTS,https://emrs.jharkhand.gov.in/Palganj,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420218,2026-08-25
3420219,68169,EKLAVYA MODEL RESIDENTIAL SCHOOL,"VILLAGE-SOGRA PANCHAYAT-SIKARIYATANR, BLOCK-PAKARTANR, DISTRICT-SIMDEGA",SIMDEGA,JHARKHAND,India,835228,board,Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2024,National Education Society for Tribal Students,https://emrs.jharkhand.gov.in/pakartanr#,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420219,2026-08-25
3420220,68170,EKLAVYA MODEL RESIDENTIAL SCHOOL DUMARIA,"VILL + P.O. - KATASHOL , BLOCK - DUMARIA , DISTRICT - EAST SINGHBHUM",EAST SINGHBHUM,JHARKHAND,India,832104,board,Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2024,National Education Society for Tribal Students,https://emrs.jharkhand.gov.in/Dumaria#,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420220,2026-08-25
3420221,68171,EKLAVYA MODEL RESIDENTIAL SCHOOL RAJBARI,"RAJ BARI, MS TALWA, PAKURIA, PAKAUR",PAKUR,JHARKHAND,India,816117,board,Senior Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2025,National education socitey for tribal students,https://emrs.jharkhand.gov.in/Home/HomeIndex?schoo,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420221,2026-08-25
3420222,68172,EKLAVYA MODEL RESIDENTIAL SCHOOL BURMU,"VILLAGE - DANDIYA, POST - BARE, BLOCK - BURMU P.S.- BURMU",RANCHI,JHARKHAND,India,835205,board,Senior Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2025,National Education Society For Tribal Students (NESTS),https://emrs.jharkhand.gov.in/Burmu,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420222,2026-08-25
3420223,68173,"EKLAVYA MODEL RESIDENTIAL SCHOOL, BASIA","SOLENGBIRA , BASIA, BASIA",GUMLA,JHARKHAND,India,835229,board,Senior Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2017,Jharkhand Ashram and Eklavya Education Socity (JAEVES),https://emrs.jharkhand.gov.in/Basia,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420223,2026-08-25
3420224,68174,EKLAVYA MODEL RESIDENTIAL SCHOOL DHALBHUMGARH,"VILL- GHORADHUA PO- DHALBHUMGARH, PS- DHALBHUMGARH, 832302, BLOCK- DHALBHUMGARH",EAST SINGHBHUM,JHARKHAND,India,832302,board,Secondary Level,,,,,,,,https://emrs.jharkhand.gov.in/Dhalbhumgarh,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420224,2026-08-25
3420225,68175,EKLAVYA MODEL RESIDENTIAL MODEL SCHOOL,"SALGADIH TAMAR, PS+PO TAMAR, BLOCK-TAMAR",RANCHI,JHARKHAND,India,835225,board,Senior Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2006,NATI EDUCATION SOCIETY FOR TRIBAL STUDENTS,https://emrs.jharkhand.gov.in/salgadih,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420225,2026-08-25
3420226,68176,"EKLAVYA MODEL RESIDENTIAL SCHOOL, KUMARBHAJA, LITTIPARA (PAKUR)","KUMARBHAJA, LITTIPARA, PAKUR",PAKUR,JHARKHAND,India,816104,board,Senior Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,EMRS,,,2018,NATIONAL EDUCATION SOCIETY FOR TRIBAL STUDENTS,https://emrs.jharkhand.gov.in/Home/HomeIndex?schoo,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420226,2026-08-25
3420227,68177,"KGBV CM SCHOOL OF EXCELLENCE, LOHARDAGA","VILL-KUJRA, PO-KUJRA, PANCHAYAT-HESAL",LOHARDAGA,JHARKHAND,India,835302,board,Senior Secondary Level,2025-04-01,2030-03-31T00:00:00.000Z,GOVT,,,2007,KGBVCM SCHOOL OF EXCELLANCE LOHARDAGA,https://www.kgbvlohardaga.com/,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3420227,2026-08-25
3430001,66201,RAMAKRISHNA MISSION VIDYAPITH,P O VIDYAPEETH RAMAKRISHNA NAGAR DEOGHAR (S P) JHARKHAND,DEOGHAR,JHARKHAND,India,814112,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,BOYS,,RAMAKRISHNA MISSION,http://www.rkmvdeoghar.org,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3430001,2026-08-25
3430002,66235,VIKAS VIDYALAYA,P O NEORI RANCHI JHARKHAND,RANCHI,JHARKHAND,India,835217,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,BOYS,,MANAV VIKAS VIDYALAYA TRUST CALCUTT,http://www.vikasvidyalayaranchi.co.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3430002,2026-08-25
3430003,66203,D A V PUBLIC SCHOOL,ALKUSA COLLIERY P O KUSUNDA DHANBAD JHARKHAND,DHANBAD,JHARKHAND,India,828116,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,,CO-EDUCATIONAL,,DAV COLLEGE MANAGING COMMITTE N DEL,http://www.davpsalkusa.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3430003,2026-08-25
3430004,66230,JAWAHAR VIDYA MANDIR,SHYAMALI RANCHI P.O. HINOO JHARKHAND,RANCHI,JHARKHAND,India,834002,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,"DAV COLLEGE MANAGING COMMITTEE CHITRA GUPTA ROAD,NEW DELHI.",http://www.jvmshyamali.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3430004,2026-08-25
3430005,66229,GURU NANAK HR. SEC SCHOOL,GURU NANAK PURA PEPE COMPOUND RANCHI JHARKHAND,RANCHI,JHARKHAND,India,834001,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,GIRLS,,REGISTERED SOCIETY,https://gurunanakschool.com/,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3430005,2026-08-25
3430006,66231,VIVEKANANDA VIDYA MANDIR,SECTOR II JAGANNATH NAGAR H E C COLONY RANCHI JHARKHAND,RANCHI,JHARKHAND,India,834004,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,RAM KRISHAN SEVA SANGH,http://www.vvmranchi.edu.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3430006,2026-08-25
3430007,66228,LALA LAJPAT RAI BAL MANDIR,LAJPAT BHAWAN NEAR RAILWAY CROSSING KADRU ROAD RANCHI JHARKHAND,RANCHI,JHARKHAND,India,834001,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,PUNJABI HINDUBIRADARI RANCHI,http://www.lalalajpatraischool.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3430007,2026-08-25
3430008,66236,D A V CO-OPERATIVE SR SEC SCHOOL,KHALARI RANCHI DISTT JHARKHAND,RANCHI,JHARKHAND,India,829205,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,DAV COLLEGE MANAGING COMMITTEE,http://www.davpskhalari.org,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3430008,2026-08-25
3430009,66211,INDIAN SCHOOL OF LEARNING SR SEC SCH,KATRAS MORH P O JHARIA DHANBAD DISTT JHARKHAND,DHANBAD,JHARKHAND,India,828111,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,SOCIETY ACADEMIC QUEST,,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3430009,2026-08-25
3430010,66206,D A V PUBLIC SCHOOL,SECTOR IV BOKARO STEEL CITY DIST. BOKARO JHARKHAND,BOKARO,JHARKHAND,India,827004,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,DAV COLLEGE MANAGING COMMITTEE N D,http://www.dav4bokaro.org,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3430010,2026-08-25
3430012,66208,HOLY CROSS SCHOOL,BOKARO STEEL CITY BOKARO DISTT JHARKHAND,BOKARO,JHARKHAND,India,827010,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,HOLY CROSS SOCIETY,http://www.holycrossbokaro.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3430012,2026-08-25
3430013,66207,CHINMAYA VIDYALAYA,SECT V BOKARO STEEL CITY BOKARO JHARKHAND,BOKARO,JHARKHAND,India,827006,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,"CENTRAL CHINMAYA MISSION TRUST,BBY",http://www.chinmayabokaro.org,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3430013,2026-08-25
3430014,66217,PITTS MODERN SCHOOL,GOMIA P O INDIAN EXPLOSIVES (GOMIA) BOKARO DISTT JHARKHAND,BOKARO,JHARKHAND,India,829112,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,GOMIA SCHOOL SOCIETY,http://www.pittsgomia.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3430014,2026-08-25
3430015,66226,VIDYA BHARATI CHINMAYA VIDYALAYA,NEAR P TYPE FLATS TELCO COLONY OPP. PLAZA DISPENSARY JAMSHEDPUR JHARKHAND,EAST SINGHBHUM,JHARKHAND,India,831004,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,CHINMAYA MISSION JAMSHED PUR,http://www.vbcvjsr.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/3430015,2026-08-25
